Dataset,Model,InferenceMode,Conf,IoU,Method,Params,TP,FN,FP,Total_Predictions,Total_GT,RMSE
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:3",39,1,35,74,40,1.1193568964272613
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:3",38,2,34,72,40,0.8443844694445903
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:3",38,2,34,72,40,0.8443844694445903
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:3",38,2,34,72,40,0.8443844694445903
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",38,2,56,94,40,0.9547782449190687
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",38,2,56,94,40,0.9547782449190687
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",38,2,56,94,40,0.9547782449190687
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:5",38,2,60,98,40,1.0040407891871799
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:5",38,2,60,98,40,1.0040407891871799
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:5",38,2,60,98,40,1.0040407891871799
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,KMeans,k:42,38,2,4,42,40,1.034734306780305
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,KMeans,k:42,38,2,4,42,40,1.034734306780305
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,KMeans,k:42,38,2,4,42,40,1.034734306780305
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,KMeans,k:42,38,2,4,42,40,1.094362258242409
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,KMeans,k:42,38,2,4,42,40,1.094362258242409
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,KMeans,k:42,38,2,4,42,40,1.094362258242409
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:2.0,38,2,13,51,40,1.1000544865473194
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:2.0,38,2,13,51,40,1.1000544865473194
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:2.0,38,2,13,51,40,1.1000544865473194
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,KMeans,k:42,38,2,4,42,40,1.1828281337253175
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,KMeans,k:42,38,2,4,42,40,1.1828281337253175
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,KMeans,k:42,38,2,4,42,40,1.1828281337253175
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,Agglomerative,dist_thresh:2.0,38,2,6,44,40,1.2080705618660064
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,Agglomerative,dist_thresh:2.0,38,2,6,44,40,1.2080705618660064
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,Agglomerative,dist_thresh:2.0,38,2,6,44,40,1.2080705618660064
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,KMeans,k:42,38,2,4,42,40,1.2953273872099353
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,KMeans,k:42,38,2,4,42,40,1.2953273872099353
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,KMeans,k:42,38,2,4,42,40,1.2953273872099353
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,KMeans,k:42,38,2,4,42,40,1.4430697100611398
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,KMeans,k:42,38,2,4,42,40,1.4430697100611398
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,KMeans,k:42,38,2,4,42,40,1.4430697100611398
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8409344030221931
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8409344030221931
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:5",37,3,24,61,40,0.8409344030221931
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,32,69,40,0.9449698246202678
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,32,69,40,0.9449698246202678
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,32,69,40,0.9449698246202678
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,KMeans,k:42,37,3,5,42,40,1.009846454221205
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,KMeans,k:42,37,3,5,42,40,1.009846454221205
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,KMeans,k:42,37,3,5,42,40,1.009846454221205
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,27,64,40,1.0185880885156389
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,27,64,40,1.0185880885156389
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,27,64,40,1.0185880885156389
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,58,95,40,1.0492024976538712
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,58,95,40,1.0492024976538712
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,58,95,40,1.0492024976538712
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",37,3,44,81,40,1.0635175741958796
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",37,3,44,81,40,1.0635175741958796
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",37,3,44,81,40,1.0635175741958796
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,84,121,40,1.114870715989246
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,84,121,40,1.114870715989246
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,84,121,40,1.114870715989246
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,KMeans,k:40,37,3,3,40,40,1.1424356088937708
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,KMeans,k:40,37,3,3,40,40,1.1424356088937708
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,KMeans,k:40,37,3,3,40,40,1.1424356088937708
July_39ft,Model_6_August_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:3",37,3,86,123,40,1.2538271935027785
July_39ft,Model_6_August_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:3",37,3,86,123,40,1.2538271935027785
July_39ft,Model_6_August_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:3",37,3,86,123,40,1.2538271935027785
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,75,111,40,0.9956844522424998
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,75,111,40,0.9956844522424998
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,75,111,40,0.9956844522424998
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,60,96,40,1.0635318810526264
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,60,96,40,1.0635318810526264
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,60,96,40,1.0635318810526264
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:5",36,4,23,59,40,1.0799251022445913
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:5",36,4,23,59,40,1.0799251022445913
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:5",36,4,23,59,40,1.0799251022445913
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.75, min_s:1",36,4,72,108,40,1.1730236417003375
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.75, min_s:1",36,4,72,108,40,1.1730236417003375
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.75, min_s:1",36,4,72,108,40,1.1730236417003375
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,KMeans,k:38,36,4,2,38,40,1.2600602367298892
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,KMeans,k:38,36,4,2,38,40,1.2600602367298892
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,KMeans,k:38,36,4,2,38,40,1.2600602367298892
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.3,KMeans,k:38,35,5,3,38,40,0.8692625308248213
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.45,KMeans,k:38,35,5,3,38,40,0.8692625308248213
July_39ft,Model_2_Composite_2x2,Standard,0.15,0.6,KMeans,k:38,35,5,3,38,40,0.8692625308248213
July_39ft,Model_10_March_2x2,Standard,0.15,0.3,DBSCAN,"eps:0.5, min_s:3",35,5,45,80,40,0.9356746068255278
July_39ft,Model_10_March_2x2,Standard,0.15,0.45,DBSCAN,"eps:0.5, min_s:3",35,5,45,80,40,0.9356746068255278
July_39ft,Model_10_March_2x2,Standard,0.15,0.6,DBSCAN,"eps:0.5, min_s:3",35,5,45,80,40,0.9356746068255278
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",35,5,47,82,40,0.9808963138977833
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",35,5,47,82,40,0.9808963138977833
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",35,5,47,82,40,0.9808963138977833
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,KMeans,k:40,35,5,5,40,40,1.1159102858561163
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,KMeans,k:40,35,5,5,40,40,1.1159102858561163
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,KMeans,k:40,35,5,5,40,40,1.1159102858561163
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,KMeans,k:42,35,5,7,42,40,1.1202947541490924
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,KMeans,k:42,35,5,7,42,40,1.1202947541490924
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,KMeans,k:42,35,5,7,42,40,1.1202947541490924
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,KMeans,k:42,35,5,7,42,40,1.1213848748493815
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,KMeans,k:42,35,5,7,42,40,1.1213848748493815
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,KMeans,k:42,35,5,7,42,40,1.1213848748493815
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.3,KMeans,k:38,35,5,3,38,40,1.1446204515929295
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.45,KMeans,k:38,35,5,3,38,40,1.1446204515929295
July_39ft,Model_2_Composite_2x2,Standard,0.35,0.6,KMeans,k:38,35,5,3,38,40,1.1446204515929295
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,KMeans,k:38,35,5,3,38,40,1.1490180761293889
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,KMeans,k:38,35,5,3,38,40,1.1490180761293889
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,KMeans,k:38,35,5,3,38,40,1.1490180761293889
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,KMeans,k:40,35,5,5,40,40,1.1701862302517518
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,KMeans,k:40,35,5,5,40,40,1.1701862302517518
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,KMeans,k:40,35,5,5,40,40,1.1701862302517518
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:1",35,5,18,53,40,1.2070812181231207
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:1",35,5,18,53,40,1.2070812181231207
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:1",35,5,18,53,40,1.2070812181231207
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,KMeans,k:42,35,5,7,42,40,1.2138218229712
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,KMeans,k:42,35,5,7,42,40,1.2138218229712
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,KMeans,k:42,35,5,7,42,40,1.2138218229712
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,KMeans,k:40,35,5,5,40,40,1.3336410064032151
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,KMeans,k:40,35,5,5,40,40,1.3336410064032151
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,KMeans,k:40,35,5,5,40,40,1.3336410064032151
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:5",34,6,41,75,40,0.9932843774978932
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:5",34,6,41,75,40,0.9932843774978932
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:5",34,6,41,75,40,0.9932843774978932
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:3",34,6,29,63,40,1.0916970655493488
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:3",34,6,29,63,40,1.0916970655493488
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:3",34,6,29,63,40,1.0916970655493488
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,KMeans,k:38,34,6,4,38,40,1.174781360709179
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,KMeans,k:38,34,6,4,38,40,1.174781360709179
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,KMeans,k:38,34,6,4,38,40,1.174781360709179
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",34,6,15,49,40,1.2767430818254666
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",34,6,15,49,40,1.2767430818254666
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",34,6,15,49,40,1.2767430818254666
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,KMeans,k:40,34,6,6,40,40,1.319000887864157
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,KMeans,k:40,34,6,6,40,40,1.319000887864157
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,KMeans,k:40,34,6,6,40,40,1.319000887864157
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,KMeans,k:42,34,6,8,42,40,1.479956399036429
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,KMeans,k:42,34,6,8,42,40,1.479956399036429
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,KMeans,k:42,34,6,8,42,40,1.479956399036429
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,KMeans,k:38,33,7,5,38,40,1.125407783699279
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,KMeans,k:38,33,7,5,38,40,1.125407783699279
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,KMeans,k:38,33,7,5,38,40,1.125407783699279
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.5, min_s:3",33,7,15,48,40,1.2646049192551703
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.5, min_s:3",33,7,15,48,40,1.2646049192551703
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.5, min_s:3",33,7,15,48,40,1.2646049192551703
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,KMeans,k:40,33,7,7,40,40,1.2726079608438945
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,KMeans,k:40,33,7,7,40,40,1.2726079608438945
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,KMeans,k:40,33,7,7,40,40,1.2726079608438945
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,KMeans,k:40,32,8,8,40,40,0.9997570594874217
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,KMeans,k:40,32,8,8,40,40,0.9997570594874217
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,KMeans,k:40,32,8,8,40,40,0.9997570594874217
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,KMeans,k:38,32,8,6,38,40,1.1412237687063504
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,KMeans,k:38,32,8,6,38,40,1.1412237687063504
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,KMeans,k:38,32,8,6,38,40,1.1412237687063504
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,KMeans,k:42,32,8,10,42,40,1.144860177522165
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,KMeans,k:42,32,8,10,42,40,1.144860177522165
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,KMeans,k:42,32,8,10,42,40,1.144860177522165
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,KMeans,k:40,32,8,8,40,40,1.2379993689154247
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,KMeans,k:40,32,8,8,40,40,1.2379993689154247
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,KMeans,k:40,32,8,8,40,40,1.2379993689154247
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,KMeans,k:40,32,8,8,40,40,1.2969675608654578
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,KMeans,k:40,32,8,8,40,40,1.2969675608654578
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,KMeans,k:40,32,8,8,40,40,1.2969675608654578
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,KMeans,k:40,32,8,8,40,40,1.4065215075676545
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,KMeans,k:40,32,8,8,40,40,1.4065215075676545
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,KMeans,k:40,32,8,8,40,40,1.4065215075676545
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.75, min_s:1",32,8,92,124,40,1.4525007182128236
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.75, min_s:1",32,8,92,124,40,1.4525007182128236
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.75, min_s:1",32,8,92,124,40,1.4525007182128236
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,KMeans,k:42,31,9,11,42,40,1.0238906740702594
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,KMeans,k:42,31,9,11,42,40,1.0238906740702594
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,KMeans,k:42,31,9,11,42,40,1.0238906740702594
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:5",31,9,14,45,40,1.136096436485028
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:5",31,9,14,45,40,1.136096436485028
July_39ft,Model_2_Composite_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:5",31,9,14,45,40,1.136096436485028
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:3",31,9,22,53,40,1.1662348934299824
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:3",31,9,22,53,40,1.1662348934299824
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:3",31,9,22,53,40,1.1662348934299824
July_39ft,Model_14_July_2x2,Standard,0.15,0.3,KMeans,k:38,31,9,7,38,40,1.174124967247335
July_39ft,Model_14_July_2x2,Standard,0.15,0.45,KMeans,k:38,31,9,7,38,40,1.174124967247335
July_39ft,Model_14_July_2x2,Standard,0.15,0.6,KMeans,k:38,31,9,7,38,40,1.174124967247335
July_39ft,Model_6_August_2x2,Standard,0.5,0.3,KMeans,k:38,31,9,7,38,40,1.3572927872521048
July_39ft,Model_6_August_2x2,Standard,0.5,0.45,KMeans,k:38,31,9,7,38,40,1.3572927872521048
July_39ft,Model_6_August_2x2,Standard,0.5,0.6,KMeans,k:38,31,9,7,38,40,1.3572927872521048
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,KMeans,k:40,30,10,10,40,40,1.1447524778235625
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,KMeans,k:40,30,10,10,40,40,1.1447524778235625
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,KMeans,k:40,30,10,10,40,40,1.1447524778235625
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,KMeans,k:38,29,11,9,38,40,0.9618439577516583
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,KMeans,k:38,29,11,9,38,40,0.9618439577516583
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,KMeans,k:38,29,11,9,38,40,0.9618439577516583
July_39ft,Model_10_March_2x2,Standard,0.5,0.3,KMeans,k:38,29,11,9,38,40,1.3131318869769435
July_39ft,Model_10_March_2x2,Standard,0.5,0.45,KMeans,k:38,29,11,9,38,40,1.3131318869769435
July_39ft,Model_10_March_2x2,Standard,0.5,0.6,KMeans,k:38,29,11,9,38,40,1.3131318869769435
July_39ft,Model_10_March_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.0506561183089702
July_39ft,Model_10_March_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.0506561183089702
July_39ft,Model_10_March_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.0506561183089702
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,KMeans,k:40,28,12,12,40,40,1.1913580486523851
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,KMeans,k:40,28,12,12,40,40,1.1913580486523851
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,KMeans,k:40,28,12,12,40,40,1.1913580486523851
July_39ft,Model_14_July_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.3824928191816597
July_39ft,Model_14_July_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.3824928191816597
July_39ft,Model_14_July_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.75, min_s:5",28,12,1,29,40,1.3824928191816597
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.5, min_s:5",27,13,15,42,40,1.1316426316453634
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.5, min_s:5",27,13,15,42,40,1.1316426316453634
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.5, min_s:5",27,13,15,42,40,1.1316426316453634
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,KMeans,k:38,27,13,11,38,40,1.1693793597680853
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,KMeans,k:38,27,13,11,38,40,1.1693793597680853
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,KMeans,k:38,27,13,11,38,40,1.1693793597680853
July_39ft,Model_14_July_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:3",27,13,11,38,40,1.1783275415075207
July_39ft,Model_14_July_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:3",27,13,11,38,40,1.1783275415075207
July_39ft,Model_14_July_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:3",27,13,11,38,40,1.1783275415075207
July_39ft,Model_14_July_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",27,13,19,46,40,1.4565483845537976
July_39ft,Model_14_July_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",27,13,19,46,40,1.4565483845537976
July_39ft,Model_14_July_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",27,13,19,46,40,1.4565483845537976
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.75, min_s:5",26,14,5,31,40,1.0285224834001645
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.75, min_s:5",26,14,5,31,40,1.0285224834001645
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.75, min_s:5",26,14,5,31,40,1.0285224834001645
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:3",26,14,2,28,40,1.0401008947431172
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:3",26,14,2,28,40,1.0401008947431172
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:3",26,14,2,28,40,1.0401008947431172
July_39ft,Model_6_August_2x2,Standard,0.35,0.3,DBSCAN,"eps:0.5, min_s:5",26,14,23,49,40,1.1698360227698954
July_39ft,Model_6_August_2x2,Standard,0.35,0.45,DBSCAN,"eps:0.5, min_s:5",26,14,23,49,40,1.1698360227698954
July_39ft,Model_6_August_2x2,Standard,0.35,0.6,DBSCAN,"eps:0.5, min_s:5",26,14,23,49,40,1.1698360227698954
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.3,DBSCAN,"eps:0.75, min_s:5",26,14,0,26,40,1.2248369738447247
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.45,DBSCAN,"eps:0.75, min_s:5",26,14,0,26,40,1.2248369738447247
July_39ft,Model_2_Composite_2x2,Standard,0.5,0.6,DBSCAN,"eps:0.75, min_s:5",26,14,0,26,40,1.2248369738447247
July_39ft,Model_6_August_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.75, min_s:1",26,14,83,109,40,1.5925750881434064
July_39ft,Model_6_August_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.75, min_s:1",26,14,83,109,40,1.5925750881434064
July_39ft,Model_6_August_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.75, min_s:1",26,14,83,109,40,1.5925750881434064
July_39ft,Model_10_March_2x2,Standard,0.25,0.3,DBSCAN,"eps:0.75, min_s:3",25,15,18,43,40,1.052878339385596
July_39ft,Model_10_March_2x2,Standard,0.25,0.45,DBSCAN,"eps:0.75, min_s:3",25,15,18,43,40,1.052878339385596
July_39ft,Model_10_March_2x2,Standard,0.25,0.6,DBSCAN,"eps:0.75, min_s:3",25,15,18,43,40,1.052878339385596
