Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),AP pole,Precision pole,Recall pole,F1 pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI AP pole,SAHI Precision pole,SAHI Recall pole,SAHI F1 pole,SAHI Frames Per Second
vineyard_object_detection_paper/5,"August 2024 March 2025 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.6483745528018845,0.36279668618255184,0.6483745528018845,0.6986697513013302,0.6725832048379213,0.6483745528018845,0.6483745528018845,0.6986697513013302,0.6725832048379213,56.714453873069814,0.6502190391803812,0.35582138314859996,0.6502190391803812,0.6917293233082706,0.6703321655988123,0.6502190391803812,0.6502190391803812,0.6917293233082706,0.6703321655988123,7.482478889133843
vineyard_object_detection_paper/51,"March 2025 July 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.7271436657945414,0.3593496911124366,0.7271436657945414,0.7697228144989339,0.747827647086749,0.7271436657945414,0.7271436657945414,0.7697228144989339,0.747827647086749,24.977504202005104,0.6840151702075692,0.31816526277992374,0.6840151702075692,0.7366737739872068,0.7093685622885056,0.6840151702075692,0.6840151702075692,0.7366737739872068,0.7093685622885056,1.8013902888878766
vineyard_object_detection_paper/52,"March 2025 July 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.6373042817399077,0.30944973227640626,0.6373042817399077,0.6755725190839694,0.6558806717703394,0.6373042817399077,0.6373042817399077,0.6755725190839694,0.6558806717703394,36.50603394383145,0.6245366896619732,0.3015099953403597,0.6245366896619732,0.6593511450381679,0.6414718954684145,0.6245366896619732,0.6245366896619732,0.6593511450381679,0.6414718954684145,25.945240461260894
vineyard_object_detection_paper/53,"March 2025 July 2025 6x6 Tile With Augmentations 39, 65, 100 feet",6x6,676x506,640x480,0.5582252785390039,0.26932476843936376,0.5582252785390039,0.5850451930977815,0.5713206524215565,0.5582252785390039,0.5582252785390039,0.5850451930977815,0.5713206524215565,56.13492896882133,0.5677587374445519,0.26486042596508974,0.5677587374445519,0.5916187345932621,0.5794432165579605,0.5677587374445519,0.5677587374445519,0.5916187345932621,0.5794432165579605,7.539721191849196
vineyard_object_detection_paper/55,"August 2024 March 2025 July 2025 2x2 Tile With Augmentations 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6446426529367464,0.33156874259734526,0.6446426529367464,0.6844050258684405,0.6639290351956517,0.6446426529367464,0.6446426529367464,0.6844050258684405,0.6639290351956517,25.149136247282534,0.6400673964945921,0.3140153038272115,0.6400673964945921,0.688839615668884,0.6635585114201806,0.6400673964945921,0.6400673964945921,0.688839615668884,0.6635585114201806,1.81008590215001
vineyard_object_detection_paper/56,"August 2024 March 2025 July 2025 4x4 Tile With Augmentations 39, 65, 100 feet",4x4,1014x760,1024x768,0.51726560680593,0.2388133444055372,0.51726560680593,0.5640509725016767,0.5396461575524505,0.51726560680593,0.51726560680593,0.5640509725016767,0.5396461575524505,36.578420931874035,0.5130994987158941,0.23461408111508214,0.5130994987158941,0.5506371562709591,0.5312060039154454,0.5130994987158941,0.5130994987158941,0.5506371562709591,0.5312060039154454,25.577957550772364
vineyard_object_detection_paper/6,"August 2024 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.6401653533774471,0.2930355444431274,0.6401653533774471,0.7339901477832512,0.6838746589222887,0.6401653533774471,0.6401653533774471,0.7339901477832512,0.6838746589222887,8.190810458469969,0.596626347885349,0.28005287239100995,0.596626347885349,0.6847290640394089,0.637648847410924,0.596626347885349,0.596626347885349,0.6847290640394089,0.637648847410924,0.47750923810049445
vineyard_object_detection_paper/7,"August 2024 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6367049677418006,0.2941245909731026,0.6367049677418006,0.7397590361445783,0.6843742399587209,0.6367049677418006,0.6367049677418006,0.7397590361445783,0.6843742399587209,23.874342710080825,0.6206476103188162,0.28157285581283564,0.6206476103188162,0.7108433734939759,0.6626905423071678,0.6206476103188162,0.6206476103188162,0.7108433734939759,0.6626905423071678,1.8014210671471254
vineyard_object_detection_paper/8,"August 2024 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.5477911984983873,0.2548508818906963,0.5477911984983873,0.6478555304740407,0.5936361450128085,0.5477911984983873,0.5477911984983873,0.6478555304740407,0.5936361450128085,35.788038919475014,0.5497683580183363,0.2472237559685577,0.5497683580183363,0.6117381489841986,0.5791001181252707,0.5497683580183363,0.5497683580183363,0.6117381489841986,0.5791001181252707,25.342020734662928
vineyard_object_detection_paper/9,"August 2024 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.49754622443274493,0.2385829091043164,0.49754622443274493,0.58203125,0.5364829441102082,0.49754622443274493,0.49754622443274493,0.58203125,0.5364829441102082,55.38323313147469,0.49213015884171085,0.22027240891368252,0.49213015884171085,0.572265625,0.5291813011780641,0.49213015884171085,0.49213015884171085,0.572265625,0.5291813011780641,7.444375297984172
