Trained Model,Test Dataset,mAP50,mAP50-95,Precision,Recall,FPS,Predictions,Ground Truth
vineyard_object_detection_paper-67,Test: Dataset (v67),0.5033729379225197,0.2318301101170455,0.5033729379225197,0.566350710900474,18.837846595858444,312,422
vineyard_object_detection_paper-67,Test: Dataset (v67_aug),0.2583892860620032,0.07949550220899963,0.2583892860620032,0.3512861736334405,20.79852824135255,722,1244
vineyard_object_detection_paper-67,Test: Dataset (v68),0.19168921353367693,0.077929607296741,0.19168921353367693,0.22727272727272727,32.250436140348306,140,440
vineyard_object_detection_paper-67,Test: Dataset (v68_aug),0.08651578911760313,0.030780416658748613,0.08651578911760313,0.1103202846975089,33.67418488460184,293,1405
vineyard_object_detection_paper-67,Test: Dataset (v69),0.2033341976370501,0.08505918090266258,0.2033341976370501,0.23166023166023167,51.5736045787418,166,518
vineyard_object_detection_paper-67,Test: Dataset (v69_aug),0.09598361980750438,0.026613706872471134,0.09598361980750438,0.12492702860478692,52.865089546968434,380,1713
vineyard_object_detection_paper-68,Test: Dataset (v58),0.22165167728949192,0.09401200146775548,0.22165167728949192,0.31446540880503143,7.057544445242905,184,318
vineyard_object_detection_paper-68,Test: Dataset (v58_aug),0.18197029767786288,0.06548368827666674,0.18197029767786288,0.2602040816326531,6.933824064255215,497,980
vineyard_object_detection_paper-68,Test: Dataset (v59),0.26748113438592314,0.09266938513401704,0.26748113438592314,0.2964824120603015,8.329467704527826,250,597
vineyard_object_detection_paper-68,Test: Dataset (v59_aug),0.17547219062743113,0.06342502306505021,0.17547219062743113,0.20279329608938548,8.453315310933425,491,1790
vineyard_object_detection_paper-68,Test: Dataset (v60),0.0024752475247524753,0.0022277227722772275,0.0024752475247524753,0.0024691358024691358,7.005182524054561,6,405
vineyard_object_detection_paper-68,Test: Dataset (v60_aug),0.000825082508250825,0.000495049504950495,0.000825082508250825,0.0008312551953449709,8.047832031196702,14,1203
vineyard_object_detection_paper-68,Test: Dataset (v61),0.33323425814307883,0.1310843502032006,0.33323425814307883,0.41641337386018235,26.441198777917002,221,329
vineyard_object_detection_paper-68,Test: Dataset (v61_aug),0.239617687198251,0.08436564661617478,0.239617687198251,0.31910946196660483,26.011201695111527,612,1078
vineyard_object_detection_paper-68,Test: Dataset (v62),0.022539823641806907,0.010571579249919685,0.022539823641806907,0.05249343832020997,18.39803399532477,91,381
vineyard_object_detection_paper-68,Test: Dataset (v62_aug),0.011038265988761037,0.002611936712213018,0.011038265988761037,0.015246015246015246,18.282093077363147,242,1443
vineyard_object_detection_paper-68,Test: Dataset (v63),0.014814792290039817,0.006023632614773749,0.014814792290039817,0.04740406320541761,38.58150099603247,99,443
vineyard_object_detection_paper-68,Test: Dataset (v63_aug),0.005859281580331946,0.000944249704473553,0.005859281580331946,0.011363636363636364,38.520652290783104,256,1848
vineyard_object_detection_paper-68,Test: Dataset (v64),0.6436824335956073,0.28226988382570156,0.6436824335956073,0.7026578073089701,21.423000227660754,641,602
vineyard_object_detection_paper-68,Test: Dataset (v64_aug),0.3870637270364073,0.13698854714869574,0.3870637270364073,0.47540983606557374,21.635032421535243,1567,1891
vineyard_object_detection_paper-68,Test: Dataset (v65),0.5664992971064643,0.2469637434328053,0.5664992971064643,0.6373134328358209,45.272629206296386,667,670
vineyard_object_detection_paper-68,Test: Dataset (v65_aug),0.280040997659821,0.09507317650887726,0.280040997659821,0.36064855390008765,44.87048062035033,1581,2282
vineyard_object_detection_paper-68,Test: Dataset (v66),0.00869873183867524,0.002659005068145508,0.00869873183867524,0.026041666666666668,19.45060075302067,82,768
vineyard_object_detection_paper-68,Test: Dataset (v66_aug),0.0014688282015014689,0.0005994766572236681,0.0014688282015014689,0.00952705001701259,19.345904344419203,214,2939
vineyard_object_detection_paper-68,Test: Dataset (v67),0.27615891771832707,0.11347696810924421,0.27615891771832707,0.3033175355450237,19.033013880598958,177,422
vineyard_object_detection_paper-68,Test: Dataset (v67_aug),0.17027043492699234,0.052531449882182134,0.17027043492699234,0.21382636655948553,20.9895541082812,396,1244
vineyard_object_detection_paper-68,Test: Dataset (v68),0.39510818241828305,0.1749786665434971,0.39510818241828305,0.4318181818181818,32.165468116696175,262,440
vineyard_object_detection_paper-68,Test: Dataset (v68_aug),0.21241668256297982,0.07639403368965163,0.21241668256297982,0.2512455516014235,33.566408494550856,539,1405
vineyard_object_detection_paper-68,Test: Dataset (v69),0.28956214512406075,0.13017829777407428,0.28956214512406075,0.3281853281853282,51.40958008406531,247,518
vineyard_object_detection_paper-68,Test: Dataset (v69_aug),0.15987127512962104,0.058159879002956716,0.15987127512962104,0.18914185639229422,52.78493908798601,486,1713
vineyard_object_detection_paper-69,Test: Dataset (v58),0.43358844453375284,0.18068653301814264,0.43358844453375284,0.550314465408805,7.020573557176536,430,318
vineyard_object_detection_paper-69,Test: Dataset (v58_aug),0.3218617288449467,0.12046114979163451,0.3218617288449467,0.4163265306122449,6.9115412773968785,986,980
vineyard_object_detection_paper-69,Test: Dataset (v59),0.33884609923900216,0.11339083212674439,0.33884609923900216,0.4137353433835846,8.356097390121851,449,597
vineyard_object_detection_paper-69,Test: Dataset (v59_aug),0.28436923555860605,0.11155232338042982,0.28436923555860605,0.35921787709497205,8.455744978533756,1097,1790
vineyard_object_detection_paper-69,Test: Dataset (v60),0.006951759005687803,0.0020197608759319106,0.006951759005687803,0.027160493827160494,6.993067683453852,51,405
vineyard_object_detection_paper-69,Test: Dataset (v60_aug),0.0030679124250453213,0.0006809965951305141,0.0030679124250453213,0.01828761429758936,8.011395195854291,155,1203
vineyard_object_detection_paper-69,Test: Dataset (v61),0.3991620575455217,0.158801534647392,0.3991620575455217,0.5075987841945289,26.666843032969552,369,329
vineyard_object_detection_paper-69,Test: Dataset (v61_aug),0.2934395214504383,0.10346635884862945,0.2934395214504383,0.39332096474953615,25.773327414803198,1014,1078
vineyard_object_detection_paper-69,Test: Dataset (v62),0.012426060469924644,0.004106599813863017,0.012426060469924644,0.06036745406824147,18.426395102750234,168,381
vineyard_object_detection_paper-69,Test: Dataset (v62_aug),0.0064693342484922894,0.002670259403601677,0.0064693342484922894,0.020097020097020097,18.197307426272285,525,1443
vineyard_object_detection_paper-69,Test: Dataset (v63),0.014080712884122638,0.005863154454602951,0.014080712884122638,0.05417607223476298,37.80518259540603,154,443
vineyard_object_detection_paper-69,Test: Dataset (v63_aug),0.004955470421414001,0.0012068195420060503,0.004955470421414001,0.017857142857142856,37.91500980950268,477,1848
vineyard_object_detection_paper-69,Test: Dataset (v64),0.6845514191743807,0.3103024084861335,0.6845514191743807,0.7624584717607974,21.445780463716915,778,602
vineyard_object_detection_paper-69,Test: Dataset (v64_aug),0.47017300527651895,0.17472727330234103,0.47017300527651895,0.5780010576414596,21.586673460632102,1996,1891
vineyard_object_detection_paper-69,Test: Dataset (v65),0.6216475070905276,0.29181931572367265,0.6216475070905276,0.6865671641791045,45.23105893836696,801,670
vineyard_object_detection_paper-69,Test: Dataset (v65_aug),0.3354824820129341,0.11962542412359999,0.3354824820129341,0.4333917616126205,45.51084362297133,2004,2282
vineyard_object_detection_paper-69,Test: Dataset (v66),0.00917001514475055,0.0026127060644098804,0.00917001514475055,0.026041666666666668,19.528760055520443,124,768
vineyard_object_detection_paper-69,Test: Dataset (v66_aug),0.0049504950495049506,0.0022277227722772275,0.0049504950495049506,0.006464783940115686,19.354958567155176,279,2939
vineyard_object_detection_paper-69,Test: Dataset (v67),0.3161338979506051,0.12897452919531366,0.3161338979506051,0.36492890995260663,18.96923790105264,246,422
vineyard_object_detection_paper-69,Test: Dataset (v67_aug),0.22081501628475786,0.0672549223767736,0.22081501628475786,0.2934083601286174,20.784049604570903,646,1244
vineyard_object_detection_paper-69,Test: Dataset (v68),0.4059986234301979,0.17942753527769204,0.4059986234301979,0.4590909090909091,32.24483593406253,294,440
vineyard_object_detection_paper-69,Test: Dataset (v68_aug),0.22548652664305413,0.07882374468209659,0.22548652664305413,0.296085409252669,33.5333927767786,752,1405
vineyard_object_detection_paper-69,Test: Dataset (v69),0.31811642477552876,0.14141393187562504,0.31811642477552876,0.37258687258687256,51.6911623273697,309,518
vineyard_object_detection_paper-69,Test: Dataset (v69_aug),0.18653582497511717,0.06501034946596249,0.18653582497511717,0.22183304144775248,53.19990470517121,672,1713
vineyard_object_detection_paper-70_img1536,Test: Dataset (v58),0.5899661316324812,0.27002822130575194,0.5899661316324812,0.6666666666666666,7.052571590179462,335,318
vineyard_object_detection_paper-70_img1536,Test: Dataset (v58_aug),0.3636705843702888,0.130356296537692,0.3636705843702888,0.4663265306122449,6.949796772426515,823,980
vineyard_object_detection_paper-70_img1536,Test: Dataset (v59),0.4946881078279583,0.21726197284627805,0.4946881078279583,0.5544388609715243,8.341844695006849,452,597
vineyard_object_detection_paper-70_img1536,Test: Dataset (v59_aug),0.3900903997142406,0.13237151238230246,0.3900903997142406,0.4491620111731844,8.43918247794406,1065,1790
vineyard_object_detection_paper-70_img1536,Test: Dataset (v60),0.12951941773161624,0.05782488228461578,0.12951941773161624,0.1506172839506173,6.9757065426187435,87,405
vineyard_object_detection_paper-70_img1536,Test: Dataset (v60_aug),0.10747139659199033,0.03907887341429614,0.10747139659199033,0.12219451371571072,8.007268085312184,184,1203
vineyard_object_detection_paper-70_img1536,Test: Dataset (v61),0.5280908447319271,0.24808862190075917,0.5280908447319271,0.601823708206687,26.42263127924918,309,329
vineyard_object_detection_paper-70_img1536,Test: Dataset (v61_aug),0.33989124774695034,0.12115287716951474,0.33989124774695034,0.43042671614100186,25.89634407592823,810,1078
vineyard_object_detection_paper-70_img1536,Test: Dataset (v62),0.0066006600660066,0.002706270627062706,0.0066006600660066,0.007874015748031496,18.397510187017005,32,381
vineyard_object_detection_paper-70_img1536,Test: Dataset (v62_aug),0.0012376237623762376,0.00024752475247524753,0.0012376237623762376,0.002079002079002079,18.29051515527982,53,1443
vineyard_object_detection_paper-70_img1536,Test: Dataset (v63),0.0099009900990099,0.0034828188701223053,0.0099009900990099,0.009029345372460496,38.50775627912974,26,443
vineyard_object_detection_paper-70_img1536,Test: Dataset (v63_aug),0.0009581603321622484,0.00025550942190993294,0.0009581603321622484,0.0016233766233766235,38.408050547323946,50,1848
vineyard_object_detection_paper-70_img1536,Test: Dataset (v64),0.6149937299843664,0.26932617065490355,0.6149937299843664,0.6428571428571429,21.426147426122462,494,602
vineyard_object_detection_paper-70_img1536,Test: Dataset (v64_aug),0.33061936245704493,0.10923065095694892,0.33061936245704493,0.4167107350608144,21.61662397967827,1311,1891
vineyard_object_detection_paper-70_img1536,Test: Dataset (v65),0.5211887688550043,0.22328271400425187,0.5211887688550043,0.5686567164179105,45.15357086185047,504,670
vineyard_object_detection_paper-70_img1536,Test: Dataset (v65_aug),0.23427261257032114,0.07214534671051591,0.23427261257032114,0.3128834355828221,45.301827059376684,1265,2282
vineyard_object_detection_paper-70_img1536,Test: Dataset (v66),0.0,0.0,0.0,0.0,19.429481446843095,3,768
vineyard_object_detection_paper-70_img1536,Test: Dataset (v66_aug),0.0,0.0,0.0,0.0,19.34610474422752,5,2939
vineyard_object_detection_paper-70_img1536,Test: Dataset (v67),0.37818028273927634,0.16228535148974332,0.37818028273927634,0.41232227488151657,18.9159760538274,223,422
vineyard_object_detection_paper-70_img1536,Test: Dataset (v67_aug),0.1850259787376506,0.052085719694900744,0.1850259787376506,0.2315112540192926,20.8306124791411,437,1244
vineyard_object_detection_paper-70_img1536,Test: Dataset (v68),0.26167169473039675,0.11418947262118889,0.26167169473039675,0.2818181818181818,32.37513844453328,164,440
vineyard_object_detection_paper-70_img1536,Test: Dataset (v68_aug),0.0975586640436626,0.03597576558977693,0.0975586640436626,0.12740213523131672,33.61995767105597,329,1405
vineyard_object_detection_paper-70_img1536,Test: Dataset (v69),0.20051482870969717,0.09156788655057906,0.20051482870969717,0.22972972972972974,51.300961425798626,167,518
vineyard_object_detection_paper-70_img1536,Test: Dataset (v69_aug),0.08816001909375061,0.02980350776449879,0.08816001909375061,0.11208406304728546,53.3029766312318,331,1713
