Trained Model,Backbone,Train Dataset ID,Train Season,Train Variant,Test Dataset ID,Test Dataset Folder,Test Season,Image Size,Eval Mode,Eval Grid,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet101 | 16 | resnet101_img1014x760_20260209_014746,resnet101,16,July,6x6,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,6x6,0.38538381944445543,0.9056174002174447,0.876363165431743,0.1953147541882349,0.00010859137251898365,0.13734386208770788,0.43973463398101176,0.024092217733836234,0.6326656089424929,0.24875521592845004,0.00011092568493564187,0.14912718388342588,0.2829741799058152,0.00021549861248250528,0.23173680715829556,0.11912410862777116,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet101_img1014x760_20260209_014746/resnet101_vineyard_segmentation_paper-16_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 16 | resnet101_img1014x760_20260209_014746,resnet101,16,July,6x6,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,6x6,0.41935657406293864,0.9272772782278996,0.8779370013636987,0.12474034266791521,0.011492855873140802,0.20270507674890587,0.4493896155170484,0.20260322386880197,0.6105202432684463,0.1410299999701409,0.012777902505603735,0.22315298290695673,0.19564175358983024,0.021490076135493526,0.30809078923636085,0.11912410862777116,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet101_img1014x760_20260209_014746/resnet101_vineyard_segmentation_paper-16_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 16 | resnet101_img1014x760_20260209_014746,resnet101,16,July,6x6,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,6x6,0.2983357722365552,0.9415364670227716,0.874747215478224,0.11126547111222253,0.0004997809544366719,0.0025002305533147326,0.1912242042822591,0.014535089149815177,0.33030226257056794,0.2758489094460503,0.0005016818934870583,0.002546839240305012,0.1789367067530805,0.0009661538001432384,0.004853092233864235,0.11912410862777116,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet101_img1014x760_20260209_014746/resnet101_vineyard_segmentation_paper-16_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 16 | resnet18_img640x480_20260208_015330,resnet18,16,July,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.35879645999398846,0.9003034873148109,4.8997824667113825,0.1128389175504266,0.012760822440241475,0.058321180176917745,0.3981784043611155,0.07679404981657681,0.6067923406572949,0.13304042677849667,0.018861007813036925,0.06019820125309362,0.17561036849896022,0.022461268323952076,0.10323475399992466,0.1254660892456221,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet18_img640x480_20260208_015330/resnet18_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet18 | 16 | resnet18_img640x480_20260208_015330,resnet18,16,July,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.3600088902274194,0.9221567620377537,5.050578804706074,0.051268232151964785,0.07311246668516194,0.14617354947430425,0.4259862768337769,0.18635931715019802,0.6326815238189053,0.05564165920457006,0.12242751245571784,0.15688885560508936,0.08925081460527134,0.1253667119837556,0.22584604505423234,0.1254660892456221,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet18_img640x480_20260208_015330/resnet18_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet18 | 16 | resnet18_img640x480_20260208_015330,resnet18,16,July,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.2833607274358417,0.9424401801702852,4.838659119218114,0.08443003682833172,0.004401009992755251,0.009162700587468212,0.18653417663844524,0.15891074209784217,0.2631272443074682,0.19643439289578593,0.004482295582456809,0.009691017059778132,0.14122518796170927,0.00851203856306476,0.01784620006277373,0.1254660892456221,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet18_img640x480_20260208_015330/resnet18_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet50 | 16 | resnet50_img640x480_20260208_135731,resnet50,16,July,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.38573859420428047,0.9074384863091529,2.30367770371255,0.18405138380482663,0.0061099537792991656,0.261718366217542,0.44397414918359646,0.07404195147205127,0.5375983757564072,0.22706816880702538,0.006910054819945589,0.33690868326959317,0.2704097479796594,0.011337820550889194,0.3946623272118804,0.12385913116720206,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet50_img640x480_20260208_135731/resnet50_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet50 | 16 | resnet50_img640x480_20260208_135731,resnet50,16,July,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.4084530258830167,0.9354949295390844,2.3105543938818585,0.12464985103406757,0.030857882136463663,0.2989279863249302,0.4758624297125919,0.3175266827824227,0.5743132463081337,0.14012575977789649,0.03313591511343621,0.35214889401713756,0.1932250484624386,0.05689468613822707,0.4222417686489592,0.12385913116720206,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet50_img640x480_20260208_135731/resnet50_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet50 | 16 | resnet50_img640x480_20260208_135731,resnet50,16,July,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.2759637870177442,0.9381334397615712,2.30593413875154,0.1106563385425429,0.0009752045777051057,0.022921779380977225,0.17368026835697556,0.09693931665443191,0.2846680669868146,0.3474527678950984,0.0009776654331964789,0.02707238527072201,0.1819127539533721,0.0019163772475510117,0.04335655143078619,0.12385913116720206,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-16/resnet50_img640x480_20260208_135731/resnet50_vineyard_segmentation_paper-16_unet_image_size_640x480_batch_size_8.pth
resnet101 | 17 | resnet101_img2028x1520_20260209_034121,resnet101,17,Aug+Mar,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.3414150339078558,0.9224198567331793,5.852970887465177,0.10383418938043396,0.024656063177546515,0.31702906725207364,0.7550866859155091,0.5873330431661132,0.856621283705378,0.10825148092977917,0.025074359389566838,0.33771095724030203,0.18368668028525237,0.04779649039666311,0.47777012159305743,0.12083175565515246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet101_img2028x1520_20260209_034121/resnet101_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 17 | resnet101_img2028x1520_20260209_034121,resnet101,17,Aug+Mar,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.29135409086463765,0.923940328817606,5.883240546269522,0.024095417295994112,0.006247664213964258,0.21223187181103723,0.8464043394966532,0.26421526269591894,0.8221472792011095,0.024254911371364287,0.006547898870398708,0.22628210838713675,0.0463402968311188,0.012215712296686642,0.3463110448460209,0.12083175565515246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet101_img2028x1520_20260209_034121/resnet101_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 17 | resnet101_img2028x1520_20260209_034121,resnet101,17,Aug+Mar,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.2743230331857803,0.9466969186557369,5.8747234198624865,0.04382341307247582,0.007238100420704157,0.09927165848056482,0.5780378322396806,0.4423648399746359,0.6304779136971901,0.04544619396229039,0.0073459664087000085,0.10829857549889531,0.08302168824679587,0.014271521842586985,0.1760622594419546,0.12083175565515246,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet101_img2028x1520_20260209_034121/resnet101_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 17 | resnet18_img1014x760_20260208_033630,resnet18,17,Aug+Mar,Full Res,6,vineyard_segmentation_paper-6,August,1014x760,direct,none,0.31051491311613455,0.920878414138156,25.96160466953148,0.0,0.0,0.3235608959481124,0.0,0.0,0.8322392962804248,0.0,0.0,0.35059546952694537,0.0,0.0,0.48186494753073666,0.13431686801569803,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet18_img1014x760_20260208_033630/resnet18_vineyard_segmentation_paper-17_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 17 | resnet18_img1014x760_20260208_033630,resnet18,17,Aug+Mar,Full Res,14,vineyard_segmentation_paper-14,July,1014x760,direct,none,0.24517500552085297,0.9147236996197964,26.275697600187858,0.0,0.0,0.06635623209554291,0.0,0.0,0.786928933307911,0.0,0.0,0.06748326209736454,0.0,0.0,0.12112088939191862,0.13431686801569803,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet18_img1014x760_20260208_033630/resnet18_vineyard_segmentation_paper-17_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 17 | resnet18_img1014x760_20260208_033630,resnet18,17,Aug+Mar,Full Res,10,vineyard_segmentation_paper-10,March,1014x760,direct,none,0.2907191018126844,0.9500414196549064,25.230741797547168,0.0,0.0,0.21295804251182324,0.0,0.0,0.6549532492690305,0.0,0.0,0.24202862770247954,0.0,0.0,0.3436764357183468,0.13431686801569803,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet18_img1014x760_20260208_033630/resnet18_vineyard_segmentation_paper-17_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 17 | resnet50_img2028x1520_20260208_142909,resnet50,17,Aug+Mar,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.37580016172590003,0.9290504946723317,6.7649224746086825,0.14963118380626597,0.007964707259312585,0.4197277483773206,0.7155781546260853,0.2215615453205852,0.7814956185867018,0.16003330539352256,0.008236117701983087,0.48741298497469604,0.2559302016395811,0.015714409231218696,0.5886313346844882,0.11827909733567919,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet50_img2028x1520_20260208_142909/resnet50_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 17 | resnet50_img2028x1520_20260208_142909,resnet50,17,Aug+Mar,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.31066724299076504,0.9283276749884835,6.7844810361542605,0.03084792155158075,0.006108086578132665,0.2786715245868957,0.7914932231317499,0.21435606860665365,0.7963687385809072,0.031097522355370184,0.006396039192740092,0.3026612599418772,0.059193932067314346,0.011986782897173762,0.4328020906636139,0.11827909733567919,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet50_img2028x1520_20260208_142909/resnet50_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 17 | resnet50_img2028x1520_20260208_142909,resnet50,17,Aug+Mar,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.2709544579067193,0.9472091986855082,6.6771299786179545,0.02835196864448517,0.011045817613706235,0.09715248102204478,0.6042008879573173,0.4785867370957223,0.70429680303556,0.028909860698560046,0.011401501127755908,0.10398285287759453,0.054212579399851364,0.021676110336679568,0.17324899457031537,0.11827909733567919,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-17/resnet50_img2028x1520_20260208_142909/resnet50_vineyard_segmentation_paper-17_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 18 | resnet101_img1280x960_20260209_070355,resnet101,18,Aug+Mar,2x2,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,2x2,0.45984653080244514,0.9243701171150878,3.9317322815013296,0.24993496162529186,0.09608431181963091,0.2712885455399608,0.4618520918607145,0.3458583960180711,0.7274392557509829,0.31254845833402883,0.11090967548861105,0.28869542893256256,0.35012506734104976,0.15247457353751534,0.4010633263786586,0.10809280098016773,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet101_img1280x960_20260209_070355/resnet101_vineyard_segmentation_paper-18_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 18 | resnet101_img1280x960_20260209_070355,resnet101,18,Aug+Mar,2x2,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,2x2,0.39379000730757446,0.9232170297080264,4.006988747667553,0.08801031670996769,0.026382030570372732,0.15922287030396956,0.42505907766494,0.18189834903367824,0.6267226713092588,0.09330599413872741,0.03414045893501998,0.1724470492868225,0.14185448287932573,0.04796175416487075,0.24612419867571914,0.10809280098016773,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet101_img1280x960_20260209_070355/resnet101_vineyard_segmentation_paper-18_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 18 | resnet101_img1280x960_20260209_070355,resnet101,18,Aug+Mar,2x2,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,2x2,0.3974455650190105,0.9496576622074793,3.911826046610633,0.1799135321652127,0.058892461512812445,0.15474570182317923,0.3128508739246416,0.3460824465564848,0.5457326720889536,0.34602141348426424,0.07379061937923057,0.17890150994895646,0.2796166040332069,0.10496255623946056,0.24323395579917223,0.10809280098016773,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet101_img1280x960_20260209_070355/resnet101_vineyard_segmentation_paper-18_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 18 | resnet18_img2028x1520_20260208_044759,resnet18,18,Aug+Mar,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.36648729702929567,0.9017942357280033,5.474977303173554,0.07255656165574582,0.00867719673096586,0.060419248443712235,0.328403021410112,0.17024468173966803,0.7448072505519756,0.0811031102124983,0.008935493432944416,0.061067596222367106,0.11686754603802309,0.016439300783351613,0.10551538682846465,0.11927186391715493,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet18_img2028x1520_20260208_044759/resnet18_vineyard_segmentation_paper-18_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 18 | resnet18_img2028x1520_20260208_044759,resnet18,18,Aug+Mar,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.39649228069790543,0.9114820463427131,5.452495643585592,0.009602484467787132,0.0015311931004253535,0.009343720486249613,0.17880416759319545,0.04362180348758566,0.48200307898512407,0.009947680717511127,0.001640811426476515,0.009366454004677676,0.01749740670617881,0.002993424955721745,0.01789559646490256,0.11927186391715493,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet18_img2028x1520_20260208_044759/resnet18_vineyard_segmentation_paper-18_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 18 | resnet18_img2028x1520_20260208_044759,resnet18,18,Aug+Mar,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.35900483169457154,0.9444838954588766,5.336720451666168,0.04744607787127676,0.0014897416350455625,0.008060780513071852,0.2636335523048242,0.06079604674217539,0.27344039955547045,0.05835421531700614,0.0014970902964393073,0.00853932198317479,0.08051736760068087,0.002908877495475008,0.01528951585154456,0.11927186391715493,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet18_img2028x1520_20260208_044759/resnet18_vineyard_segmentation_paper-18_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 18 | resnet50_img640x480_20260208_185600,resnet50,18,Aug+Mar,2x2,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,2x2,0.4694964012480538,0.9267307246249871,7.934456298802727,0.14574241766847293,0.0010202243799394824,0.30290760150834917,0.49031712573165437,0.04783737141022667,0.6995250478576663,0.1616905094987911,0.0010252283867488317,0.33313093476986533,0.22595384973647925,0.0019748301304935395,0.43629516651287864,0.11424772853830031,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet50_img640x480_20260208_185600/resnet50_vineyard_segmentation_paper-18_unet_image_size_640x480_batch_size_8.pth
resnet50 | 18 | resnet50_img640x480_20260208_185600,resnet50,18,Aug+Mar,2x2,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,2x2,0.4313446299693346,0.9224662241354482,8.186635257477757,0.024089770072387405,1.501073267386181e-07,0.13354455259895398,0.3467810150742819,0.008064516129032258,0.5999378259096296,0.02441069653208812,1.501073267386181e-07,0.14093078685963456,0.04303659576369141,3.002090655932792e-07,0.21415091790806307,0.11424772853830031,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet50_img640x480_20260208_185600/resnet50_vineyard_segmentation_paper-18_unet_image_size_640x480_batch_size_8.pth
resnet50 | 18 | resnet50_img640x480_20260208_185600,resnet50,18,Aug+Mar,2x2,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,2x2,0.3855117149486205,0.9496180644380923,7.9660454220654495,0.033860148493570136,0.002217450149201532,0.14406352983646806,0.3232760352397593,0.2001323442482765,0.55354162994317,0.03745836993899903,0.002228816071805267,0.16185129999463468,0.05948049317128899,0.004306328794553669,0.23098772399619247,0.11424772853830031,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-18/resnet50_img640x480_20260208_185600/resnet50_vineyard_segmentation_paper-18_unet_image_size_640x480_batch_size_8.pth
resnet101 | 19 | resnet101_img1280x960_20260209_135636,resnet101,19,Aug+Mar,4x4,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,4x4,0.3936273648593422,0.9123034478068325,1.3124527195620859,0.12346933557985283,0.0666459515492727,0.1791075262996176,0.49323325032627524,0.2795247678432974,0.7219652324062981,0.13550820280526135,0.0779658118328187,0.18859539530199432,0.19233966326448798,0.11059842875804703,0.28857686298329527,0.11144417980852138,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet101_img1280x960_20260209_135636/resnet101_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 19 | resnet101_img1280x960_20260209_135636,resnet101,19,Aug+Mar,4x4,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,4x4,0.37240433286496333,0.9148185300738723,1.3116215249410403,0.019751696306008502,0.02238813338857635,0.07750675565102805,0.4143297652711356,0.1358382018086556,0.6528153178397669,0.020088365142988552,0.03618940791046826,0.08085886332315806,0.0358070882744256,0.041084709093359005,0.13054150541909237,0.11144417980852138,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet101_img1280x960_20260209_135636/resnet101_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 19 | resnet101_img1280x960_20260209_135636,resnet101,19,Aug+Mar,4x4,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,4x4,0.38063125238509243,0.9455384167009607,1.3046930425683216,0.1058999494723806,0.03598126620197552,0.02316878445166597,0.3533082470941866,0.335979548566176,0.5625984644358313,0.1384870006107978,0.047848070514822226,0.025409438746097836,0.17456945886780592,0.06496599855929928,0.04267349203659749,0.11144417980852138,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet101_img1280x960_20260209_135636/resnet101_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet18 | 19 | resnet18_img1014x760_20260208_115712,resnet18,19,Aug+Mar,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.3984121542740954,0.9207918499558809,4.740927621178282,0.10778587547652743,0.034303773481039454,0.27625278036969175,0.4472031844218776,0.2173589218967543,0.6663584173552461,0.11674228278410129,0.03934845182061363,0.312252514115755,0.16874489842035664,0.06105528376064714,0.40940891738510704,0.11684435996825673,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet18_img1014x760_20260208_115712/resnet18_vineyard_segmentation_paper-19_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 19 | resnet18_img1014x760_20260208_115712,resnet18,19,Aug+Mar,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.35242239713887363,0.920644597243012,4.825020393171288,0.013843290240765414,0.021650551478943476,0.1404173985816055,0.24124116809130203,0.1392867995316084,0.6256892899631347,0.013996307687539492,0.028818460519449883,0.14963666729476155,0.025253156379624303,0.040045076200474636,0.22247369589783478,0.11684435996825673,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet18_img1014x760_20260208_115712/resnet18_vineyard_segmentation_paper-19_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 19 | resnet18_img1014x760_20260208_115712,resnet18,19,Aug+Mar,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.3435143272229588,0.9459045635538544,4.710389450827197,0.06796570078508392,0.02225867941429563,0.04888987411133936,0.2782892120879758,0.31753918352657257,0.45266205714621044,0.08482232172974516,0.02609569468757961,0.05543602779498919,0.11445800934798116,0.04051526046498596,0.08658941271484526,0.11684435996825673,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet18_img1014x760_20260208_115712/resnet18_vineyard_segmentation_paper-19_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 19 | resnet50_img1280x960_20260208_233021,resnet50,19,Aug+Mar,4x4,6,vineyard_segmentation_paper-6,August,1280x960,tiled_reconstruct,4x4,0.35733947550157946,0.9144824113028506,1.625720485872495,0.10175987025619261,0.038191048149878094,0.2333838532635042,0.4963853378551168,0.30757833922101024,0.6575656410520196,0.11307067703111225,0.0409317644900483,0.2627855218855434,0.16498606765612298,0.06727111594928682,0.35801029935675793,0.11291034821520693,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet50_img1280x960_20260208_233021/resnet50_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 19 | resnet50_img1280x960_20260208_233021,resnet50,19,Aug+Mar,4x4,14,vineyard_segmentation_paper-14,July,1280x960,tiled_reconstruct,4x4,0.32709731143838877,0.9175882901476108,1.6207849058763333,0.01970688966552848,0.016666381899940092,0.10843338653080174,0.35777172281612457,0.14623182340825008,0.6156873403707787,0.02017539882005121,0.019981964118987915,0.116503133398404,0.03650142797628862,0.031047938612579262,0.1776461551627311,0.11291034821520693,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet50_img1280x960_20260208_233021/resnet50_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 19 | resnet50_img1280x960_20260208_233021,resnet50,19,Aug+Mar,4x4,10,vineyard_segmentation_paper-10,March,1280x960,tiled_reconstruct,4x4,0.3498062626667617,0.9465923702330905,1.606180985288652,0.1091006598163842,0.028468421355883,0.05801689397611985,0.3520698052834429,0.30747802208264025,0.5434551834208786,0.1497394288423655,0.031216014085630385,0.062186570879559,0.1787509349467697,0.047033549126194396,0.10452521923856206,0.11291034821520693,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-19/resnet50_img1280x960_20260208_233021/resnet50_vineyard_segmentation_paper-19_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 20 | resnet101_img1014x760_20260210_093932,resnet101,20,Aug+Mar,6x6,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,6x6,0.41840733316012174,0.9168096079232848,0.8763099658546908,0.16074846313740848,0.06918829335972389,0.21288276924157426,0.488401731363544,0.36737043465546915,0.7398505335449862,0.18344811871067232,0.07285844339718275,0.22403452036716437,0.24639462700576614,0.11297669242867947,0.33313588445358355,0.1108871338027899,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet101_img1014x760_20260210_093932/resnet101_vineyard_segmentation_paper-20_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 20 | resnet101_img1014x760_20260210_093932,resnet101,20,Aug+Mar,6x6,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,6x6,0.3677143883591591,0.9174357723827361,0.8753247538798806,0.04621535564880601,0.018065936580148847,0.0930752163070275,0.44422477339446703,0.166674434283298,0.6247182726030842,0.04766543132107282,0.022021571404003643,0.09700339921573063,0.08152972581555151,0.033734576979249385,0.15486443822435628,0.1108871338027899,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet101_img1014x760_20260210_093932/resnet101_vineyard_segmentation_paper-20_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 20 | resnet101_img1014x760_20260210_093932,resnet101,20,Aug+Mar,6x6,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,6x6,0.35988127561275945,0.9466372859385886,0.841416113121756,0.15139786132680944,0.047049465872378064,0.055703332037664643,0.35011399342741784,0.32972469515653763,0.5931099521176916,0.26125465914015517,0.05246291568697315,0.05935733929400406,0.24223232074250714,0.08157690903731223,0.09914314545544291,0.1108871338027899,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet101_img1014x760_20260210_093932/resnet101_vineyard_segmentation_paper-20_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 20 | resnet18_img640x480_20260209_014912,resnet18,20,Aug+Mar,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.41164900003206817,0.914360455039226,4.058335940407135,0.08109147773876325,0.03532752581703271,0.2058038508841035,0.447018387620338,0.24611963883174082,0.6898288322240395,0.08664903287369319,0.039706432808719126,0.220305297065378,0.13180035415398367,0.06064656722427347,0.31822181383105075,0.11727697776615738,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet18_img640x480_20260209_014912/resnet18_vineyard_segmentation_paper-20_unet_image_size_640x480_batch_size_8.pth
resnet18 | 20 | resnet18_img640x480_20260209_014912,resnet18,20,Aug+Mar,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.38206988561779015,0.9157913756433694,4.231971963354471,0.00880157392831283,0.01646983155385267,0.08842709780406303,0.17602587643792117,0.16723669496058735,0.6152079785618636,0.008846524006503485,0.020492038845173137,0.09463539971049814,0.016532382284965605,0.030346391781871804,0.14263417644957913,0.11727697776615738,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet18_img640x480_20260209_014912/resnet18_vineyard_segmentation_paper-20_unet_image_size_640x480_batch_size_8.pth
resnet18 | 20 | resnet18_img640x480_20260209_014912,resnet18,20,Aug+Mar,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.3623500489662887,0.9456308317715519,4.843206092779489,0.020664563543185906,0.012226877886575204,0.045182138750049165,0.2410509534037246,0.22960687222039317,0.4693362176778003,0.024284394165154526,0.012723507434763788,0.05036533456492004,0.03662127080404249,0.02297561188394007,0.0803279319795568,0.11727697776615738,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-20/resnet18_img640x480_20260209_014912/resnet18_vineyard_segmentation_paper-20_unet_image_size_640x480_batch_size_8.pth
